UPC,Commodity_ID,Component_Type,Component_%,Primary_Flag,Supplier_ID,Region_#
319840641437,COM-002,Co-manufacturing,0.4362,N,886343,4
319840641437,COM-006,Labor,0.0891,N,886343,4
169908161357,COM-011,Raw Materials,0.2101,Y,131107,2
169908161357,COM-007,Overhead,0.5797,N,131107,2
169908161357,COM-014,Warehousing,0.2102,N,131107,2
763038435926,COM-005,Ingredients,0.7146,Y,898347,1
763038435926,COM-004,Freight,0.0888,N,898347,1
763038435926,COM-014,Warehousing,0.1966,N,898347,1
464527091896,COM-007,Overhead,0.4697,Y,205043,3
464527091896,COM-013,Utilities,0.1892,N,205043,3
464527091896,COM-004,Freight,0.3411,N,205043,3
308994089661,COM-009,Pulp,0.4996,Y,769068,3
308994089661,COM-004,Freight,0.1392,N,769068,3
308994089661,COM-003,Fragrance,0.3612,N,769068,3
623688989520,COM-003,Fragrance,0.1088,Y,998734,3
623688989520,COM-010,Quality Testing,0.5162,N,998734,3
623688989520,COM-013,Utilities,0.375,N,998734,3
614858284515,COM-006,Labor,0.6551,Y,567965,1
614858284515,COM-010,Quality Testing,0.128,N,567965,1
614858284515,COM-002,Co-manufacturing,0.2169,N,567965,1
943460666223,COM-002,Co-manufacturing,0.7053,Y,331081,1
943460666223,COM-013,Utilities,0.1455,N,331081,1
943460666223,COM-009,Pulp,0.1492,N,331081,1
171299375231,COM-010,Quality Testing,0.1526,Y,459898,5
171299375231,COM-004,Freight,0.3192,N,459898,5
171299375231,COM-014,Warehousing,0.5282,N,459898,5
913210129380,COM-003,Fragrance,0.7469,Y,297296,1
913210129380,COM-001,Active Chemicals,0.2102,N,297296,1
913210129380,COM-004,Freight,0.0429,N,297296,1
975889539105,COM-014,Warehousing,0.4408,Y,644998,3
975889539105,COM-009,Pulp,0.2677,N,644998,3
975889539105,COM-005,Ingredients,0.2915,N,644998,3
757763183380,COM-008,Packaging,0.2939,Y,252956,2
757763183380,COM-007,Overhead,0.4004,N,252956,2
757763183380,COM-013,Utilities,0.3057,N,252956,2
874346075228,COM-013,Utilities,0.3833,Y,161669,4
874346075228,COM-014,Warehousing,0.5126,N,161669,4
874346075228,COM-011,Raw Materials,0.1041,N,161669,4
997581118439,COM-008,Packaging,0.7535,Y,989735,4
997581118439,COM-001,Active Chemicals,0.0825,N,989735,4
997581118439,COM-013,Utilities,0.164,N,989735,4
704972996704,COM-002,Co-manufacturing,0.1398,Y,202046,2
704972996704,COM-006,Labor,0.2739,N,202046,2
704972996704,COM-003,Fragrance,0.5863,N,202046,2
262767312308,COM-010,Quality Testing,0.3818,Y,328732,3
262767312308,COM-006,Labor,0.3641,N,328732,3
262767312308,COM-012,Resin,0.2541,N,328732,3
295308809199,COM-008,Packaging,0.3667,Y,223047,5
295308809199,COM-004,Freight,0.3757,N,223047,5
295308809199,COM-012,Resin,0.2576,N,223047,5
515517471068,COM-002,Co-manufacturing,0.2304,Y,825399,2
515517471068,COM-014,Warehousing,0.2484,N,825399,2
515517471068,COM-009,Pulp,0.5212,N,825399,2
637395119474,COM-010,Quality Testing,0.3044,Y,801279,1
637395119474,COM-003,Fragrance,0.1852,N,801279,1
637395119474,COM-006,Labor,0.5104,N,801279,1
239893197000,COM-001,Active Chemicals,0.2725,Y,441027,4
239893197000,COM-014,Warehousing,0.0545,N,441027,4
239893197000,COM-010,Quality Testing,0.673,N,441027,4
825702074238,COM-008,Packaging,0.0686,Y,289440,1
825702074238,COM-011,Raw Materials,0.42,N,289440,1
825702074238,COM-006,Labor,0.5114,N,289440,1
381588777069,COM-011,Raw Materials,0.1148,Y,136705,2
381588777069,COM-004,Freight,0.6817,N,136705,2
381588777069,COM-007,Overhead,0.2035,N,136705,2
862315647275,COM-008,Packaging,0.4103,Y,648055,4
862315647275,COM-002,Co-manufacturing,0.2398,N,648055,4
862315647275,COM-011,Raw Materials,0.3499,N,648055,4
250140988242,COM-006,Labor,0.7079,Y,678888,1
250140988242,COM-012,Resin,0.2004,N,678888,1
250140988242,COM-009,Pulp,0.0917,N,678888,1
325639990935,COM-003,Fragrance,0.3081,Y,760150,2
325639990935,COM-006,Labor,0.0118,N,760150,2
325639990935,COM-012,Resin,0.6801,N,760150,2
765565388088,COM-010,Quality Testing,0.5138,Y,181290,3
765565388088,COM-007,Overhead,0.2856,N,181290,3
765565388088,COM-006,Labor,0.2006,N,181290,3
959444442469,COM-014,Warehousing,0.395,Y,284267,2
959444442469,COM-007,Overhead,0.5009,N,284267,2
959444442469,COM-001,Active Chemicals,0.1041,N,284267,2
528431031880,COM-003,Fragrance,0.4684,Y,461940,4
528431031880,COM-006,Labor,0.434,N,461940,4
528431031880,COM-007,Overhead,0.0976,N,461940,4
512929624002,COM-012,Resin,0.2483,Y,871146,5
512929624002,COM-013,Utilities,0.3606,N,871146,5
512929624002,COM-009,Pulp,0.3911,N,871146,5
401879591786,COM-014,Warehousing,0.2518,Y,645883,3
401879591786,COM-008,Packaging,0.2811,N,645883,3
401879591786,COM-002,Co-manufacturing,0.4671,N,645883,3
732069347976,COM-013,Utilities,0.7066,Y,188693,1
732069347976,COM-006,Labor,0.2359,N,188693,1
732069347976,COM-009,Pulp,0.0575,N,188693,1
774369566639,COM-002,Co-manufacturing,0.3657,Y,971783,4
774369566639,COM-003,Fragrance,0.1061,N,971783,4
774369566639,COM-011,Raw Materials,0.5282,N,971783,4
499754606686,COM-014,Warehousing,0.0838,Y,638637,3
499754606686,COM-010,Quality Testing,0.2645,N,638637,3
499754606686,COM-008,Packaging,0.6517,N,638637,3
100915111272,COM-003,Fragrance,0.4429,Y,761836,2
100915111272,COM-009,Pulp,0.2131,N,761836,2
100915111272,COM-011,Raw Materials,0.344,N,761836,2
487828462915,COM-001,Active Chemicals,0.0684,Y,105404,1
487828462915,COM-014,Warehousing,0.4084,N,105404,1
487828462915,COM-006,Labor,0.5232,N,105404,1
824859258020,COM-002,Co-manufacturing,0.3452,Y,337078,1
824859258020,COM-009,Pulp,0.477,N,337078,1
824859258020,COM-006,Labor,0.1778,N,337078,1
881127910027,COM-002,Co-manufacturing,0.5523,Y,216041,3
881127910027,COM-007,Overhead,0.321,N,216041,3
881127910027,COM-008,Packaging,0.1267,N,216041,3
926029102858,COM-006,Labor,0.4909,Y,918243,4
926029102858,COM-008,Packaging,0.2829,N,918243,4
926029102858,COM-010,Quality Testing,0.2262,N,918243,4
854915170048,COM-010,Quality Testing,0.5695,Y,154567,1
854915170048,COM-012,Resin,0.2838,N,154567,1
854915170048,COM-004,Freight,0.1467,N,154567,1
943021072113,COM-004,Freight,0.5134,Y,376331,1
943021072113,COM-003,Fragrance,0.2694,N,376331,1
943021072113,COM-002,Co-manufacturing,0.2172,N,376331,1
400812493280,COM-002,Co-manufacturing,0.2475,Y,253311,2
400812493280,COM-004,Freight,0.452,N,253311,2
400812493280,COM-010,Quality Testing,0.3005,N,253311,2
158599989013,COM-011,Raw Materials,0.6295,Y,215400,3
158599989013,COM-014,Warehousing,0.1746,N,215400,3
158599989013,COM-010,Quality Testing,0.1959,N,215400,3
572879170760,COM-005,Ingredients,0.3863,Y,364516,2
572879170760,COM-014,Warehousing,0.1587,N,364516,2
572879170760,COM-013,Utilities,0.455,N,364516,2
403440506081,COM-014,Warehousing,0.4039,Y,712711,5
403440506081,COM-004,Freight,0.4229,N,712711,5
403440506081,COM-010,Quality Testing,0.1732,N,712711,5
622806400172,COM-013,Utilities,0.5067,Y,311811,1
622806400172,COM-007,Overhead,0.3131,N,311811,1
622806400172,COM-001,Active Chemicals,0.1802,N,311811,1
628571783199,COM-013,Utilities,0.2681,Y,649205,3
628571783199,COM-006,Labor,0.4248,N,649205,3
628571783199,COM-007,Overhead,0.3071,N,649205,3
853745396836,COM-007,Overhead,0.4542,Y,638430,4
853745396836,COM-004,Freight,0.459,N,638430,4
853745396836,COM-006,Labor,0.0868,N,638430,4
666036518242,COM-006,Labor,0.3666,Y,628291,2
666036518242,COM-004,Freight,0.6014,N,628291,2
666036518242,COM-011,Raw Materials,0.032,N,628291,2
250011387721,COM-002,Co-manufacturing,0.1385,Y,929026,2
250011387721,COM-003,Fragrance,0.6417,N,929026,2
250011387721,COM-005,Ingredients,0.2198,N,929026,2
547250456236,COM-004,Freight,0.3525,Y,409220,1
547250456236,COM-013,Utilities,0.4074,N,409220,1
547250456236,COM-007,Overhead,0.2401,N,409220,1
519567260804,COM-002,Co-manufacturing,0.3944,Y,369845,2
519567260804,COM-010,Quality Testing,0.4691,N,369845,2
519567260804,COM-012,Resin,0.1365,N,369845,2
200841566728,COM-006,Labor,0.4337,Y,290330,3
200841566728,COM-012,Resin,0.5219,N,290330,3
200841566728,COM-002,Co-manufacturing,0.0444,N,290330,3
368119325065,COM-008,Packaging,0.224,Y,776456,2
368119325065,COM-011,Raw Materials,0.2956,N,776456,2
368119325065,COM-002,Co-manufacturing,0.4804,N,776456,2
759824591653,COM-009,Pulp,0.4779,Y,930892,1
759824591653,COM-010,Quality Testing,0.2753,N,930892,1
759824591653,COM-003,Fragrance,0.2468,N,930892,1
161176693233,COM-014,Warehousing,0.5619,Y,825657,2
161176693233,COM-012,Resin,0.2663,N,825657,2
161176693233,COM-006,Labor,0.1718,N,825657,2
487180033941,COM-008,Packaging,0.6002,Y,400780,2
487180033941,COM-007,Overhead,0.3016,N,400780,2
487180033941,COM-005,Ingredients,0.0982,N,400780,2
194145140264,COM-003,Fragrance,0.4491,Y,733870,4
194145140264,COM-007,Overhead,0.2467,N,733870,4
194145140264,COM-005,Ingredients,0.3042,N,733870,4
391769505801,COM-012,Resin,0.6851,Y,845859,2
391769505801,COM-009,Pulp,0.1531,N,845859,2
391769505801,COM-013,Utilities,0.1618,N,845859,2
199405591383,COM-013,Utilities,0.3412,Y,233730,1
199405591383,COM-012,Resin,0.4612,N,233730,1
199405591383,COM-003,Fragrance,0.1976,N,233730,1
703093550858,COM-003,Fragrance,0.1945,Y,664917,1
703093550858,COM-010,Quality Testing,0.4936,N,664917,1
703093550858,COM-013,Utilities,0.3119,N,664917,1
323350609219,COM-007,Overhead,0.5014,Y,480002,5
323350609219,COM-009,Pulp,0.4082,N,480002,5
323350609219,COM-006,Labor,0.0904,N,480002,5
920578694734,COM-005,Ingredients,0.3771,Y,222930,3
920578694734,COM-011,Raw Materials,0.1422,N,222930,3
920578694734,COM-013,Utilities,0.4807,N,222930,3
756431794367,COM-010,Quality Testing,0.1695,Y,131652,5
756431794367,COM-006,Labor,0.3733,N,131652,5
756431794367,COM-009,Pulp,0.4572,N,131652,5
892041458051,COM-006,Labor,0.6447,Y,565540,5
892041458051,COM-011,Raw Materials,0.2791,N,565540,5
892041458051,COM-012,Resin,0.0762,N,565540,5
352154750327,COM-006,Labor,0.3833,Y,264417,5
352154750327,COM-013,Utilities,0.2082,N,264417,5
352154750327,COM-001,Active Chemicals,0.4085,N,264417,5
818604677761,COM-004,Freight,0.5073,Y,524778,1
818604677761,COM-007,Overhead,0.1931,N,524778,1
818604677761,COM-008,Packaging,0.2996,N,524778,1
410266418472,COM-004,Freight,0.4871,Y,667875,1
410266418472,COM-007,Overhead,0.3279,N,667875,1
410266418472,COM-008,Packaging,0.185,N,667875,1
200135359873,COM-013,Utilities,0.217,Y,108890,4
200135359873,COM-002,Co-manufacturing,0.58,N,108890,4
200135359873,COM-008,Packaging,0.203,N,108890,4
953871686358,COM-002,Co-manufacturing,0.1161,Y,124835,3
953871686358,COM-008,Packaging,0.5759,N,124835,3
953871686358,COM-013,Utilities,0.308,N,124835,3
669090124205,COM-011,Raw Materials,0.4287,Y,738309,2
669090124205,COM-013,Utilities,0.4112,N,738309,2
669090124205,COM-002,Co-manufacturing,0.1601,N,738309,2
205216059384,COM-007,Overhead,0.0993,Y,115667,2
205216059384,COM-006,Labor,0.8168,N,115667,2
205216059384,COM-008,Packaging,0.0839,N,115667,2
293579046190,COM-003,Fragrance,0.4874,Y,909438,4
293579046190,COM-009,Pulp,0.2002,N,909438,4
293579046190,COM-011,Raw Materials,0.3124,N,909438,4
851263396300,COM-007,Overhead,0.7898,Y,562241,2
851263396300,COM-002,Co-manufacturing,0.154,N,562241,2
851263396300,COM-011,Raw Materials,0.0562,N,562241,2
267537839249,COM-005,Ingredients,0.2632,Y,404779,5
267537839249,COM-009,Pulp,0.6427,N,404779,5
267537839249,COM-010,Quality Testing,0.0941,N,404779,5
219107080099,COM-013,Utilities,0.0687,Y,905533,3
219107080099,COM-009,Pulp,0.8302,N,905533,3
219107080099,COM-008,Packaging,0.1011,N,905533,3
334677942418,COM-011,Raw Materials,0.6577,Y,695807,3
334677942418,COM-004,Freight,0.1644,N,695807,3
334677942418,COM-014,Warehousing,0.1779,N,695807,3
173623203651,COM-008,Packaging,0.3832,Y,524745,2
173623203651,COM-012,Resin,0.2259,N,524745,2
173623203651,COM-005,Ingredients,0.3909,N,524745,2
690452774014,COM-014,Warehousing,0.3979,Y,921934,2
690452774014,COM-011,Raw Materials,0.1913,N,921934,2
690452774014,COM-001,Active Chemicals,0.4108,N,921934,2
919197823761,COM-014,Warehousing,0.4387,Y,868738,2
919197823761,COM-005,Ingredients,0.409,N,868738,2
919197823761,COM-008,Packaging,0.1523,N,868738,2
241120887514,COM-003,Fragrance,0.4393,Y,571155,2
241120887514,COM-012,Resin,0.2097,N,571155,2
241120887514,COM-004,Freight,0.351,N,571155,2
430782022769,COM-012,Resin,0.2918,Y,626474,2
430782022769,COM-014,Warehousing,0.5039,N,626474,2
430782022769,COM-005,Ingredients,0.2043,N,626474,2
297252166373,COM-007,Overhead,0.2849,Y,549192,4
297252166373,COM-002,Co-manufacturing,0.2991,N,549192,4
297252166373,COM-013,Utilities,0.416,N,549192,4
813349563161,COM-001,Active Chemicals,0.6454,Y,746195,5
813349563161,COM-003,Fragrance,0.0807,N,746195,5
813349563161,COM-011,Raw Materials,0.2739,N,746195,5
226190776999,COM-011,Raw Materials,0.5398,Y,997940,3
226190776999,COM-005,Ingredients,0.3536,N,997940,3
226190776999,COM-004,Freight,0.1066,N,997940,3
840515568813,COM-014,Warehousing,0.1774,Y,104359,2
840515568813,COM-001,Active Chemicals,0.1337,N,104359,2
840515568813,COM-013,Utilities,0.6889,N,104359,2
576710571196,COM-013,Utilities,0.4674,Y,682735,3
576710571196,COM-006,Labor,0.3733,N,682735,3
576710571196,COM-012,Resin,0.1593,N,682735,3
877816764511,COM-005,Ingredients,0.0832,Y,232466,4
877816764511,COM-004,Freight,0.4371,N,232466,4
877816764511,COM-008,Packaging,0.4797,N,232466,4
751847324943,COM-009,Pulp,0.4855,Y,129169,1
751847324943,COM-002,Co-manufacturing,0.2039,N,129169,1
751847324943,COM-010,Quality Testing,0.3106,N,129169,1
689243008395,COM-002,Co-manufacturing,0.2637,Y,861593,2
689243008395,COM-003,Fragrance,0.5322,N,861593,2
689243008395,COM-008,Packaging,0.2041,N,861593,2
409846823668,COM-012,Resin,0.5724,Y,289401,3
409846823668,COM-008,Packaging,0.2843,N,289401,3
409846823668,COM-009,Pulp,0.1433,N,289401,3
447418674161,COM-008,Packaging,0.3328,Y,572780,2
447418674161,COM-005,Ingredients,0.2149,N,572780,2
447418674161,COM-010,Quality Testing,0.4523,N,572780,2
913989711926,COM-008,Packaging,0.1392,Y,227500,4
913989711926,COM-004,Freight,0.5606,N,227500,4
913989711926,COM-011,Raw Materials,0.3002,N,227500,4
401797003309,COM-007,Overhead,0.1819,Y,308915,1
401797003309,COM-006,Labor,0.4039,N,308915,1
401797003309,COM-004,Freight,0.4142,N,308915,1
326748930891,COM-012,Resin,0.413,Y,611528,3
326748930891,COM-014,Warehousing,0.381,N,611528,3
326748930891,COM-004,Freight,0.206,N,611528,3
377074167726,COM-010,Quality Testing,0.2029,Y,529715,3
377074167726,COM-005,Ingredients,0.1963,N,529715,3
377074167726,COM-012,Resin,0.6008,N,529715,3
510843491681,COM-004,Freight,0.1104,Y,252085,3
510843491681,COM-001,Active Chemicals,0.2196,N,252085,3
510843491681,COM-008,Packaging,0.67,N,252085,3
714622362180,COM-010,Quality Testing,0.4357,Y,851058,2
714622362180,COM-012,Resin,0.2673,N,851058,2
714622362180,COM-005,Ingredients,0.297,N,851058,2
560740106071,COM-010,Quality Testing,0.2834,Y,230120,2
560740106071,COM-003,Fragrance,0.2166,N,230120,2
560740106071,COM-011,Raw Materials,0.5,N,230120,2
687963110768,COM-012,Resin,0.148,Y,141020,2
687963110768,COM-008,Packaging,0.7452,N,141020,2
687963110768,COM-001,Active Chemicals,0.1068,N,141020,2
865785985103,COM-011,Raw Materials,0.5463,Y,617300,4
865785985103,COM-014,Warehousing,0.1871,N,617300,4
865785985103,COM-006,Labor,0.2666,N,617300,4
195220247246,COM-013,Utilities,0.4326,Y,859282,3
195220247246,COM-011,Raw Materials,0.3867,N,859282,3
195220247246,COM-007,Overhead,0.1807,N,859282,3
857328701251,COM-009,Pulp,0.1972,Y,930081,1
857328701251,COM-008,Packaging,0.3542,N,930081,1
857328701251,COM-006,Labor,0.4486,N,930081,1
236014034742,COM-008,Packaging,0.2104,Y,653217,1
236014034742,COM-007,Overhead,0.7034,N,653217,1
236014034742,COM-010,Quality Testing,0.0862,N,653217,1
184589230874,COM-010,Quality Testing,0.3438,Y,618631,3
184589230874,COM-001,Active Chemicals,0.589,N,618631,3
184589230874,COM-014,Warehousing,0.0672,N,618631,3
341076774208,COM-008,Packaging,0.6909,Y,504305,5
341076774208,COM-007,Overhead,0.1626,N,504305,5
341076774208,COM-012,Resin,0.1465,N,504305,5
219727351173,COM-001,Active Chemicals,0.6074,Y,215552,5
219727351173,COM-009,Pulp,0.0851,N,215552,5
219727351173,COM-005,Ingredients,0.3075,N,215552,5
333781399162,COM-004,Freight,0.6015,Y,516209,1
333781399162,COM-007,Overhead,0.0759,N,516209,1
333781399162,COM-014,Warehousing,0.3226,N,516209,1
574673851873,COM-004,Freight,0.0919,Y,814248,2
574673851873,COM-008,Packaging,0.5047,N,814248,2
574673851873,COM-001,Active Chemicals,0.4034,N,814248,2
209061612458,COM-013,Utilities,0.5427,Y,869575,2
209061612458,COM-003,Fragrance,0.2474,N,869575,2
209061612458,COM-007,Overhead,0.2099,N,869575,2
859808352511,COM-006,Labor,0.2773,Y,278501,1
859808352511,COM-011,Raw Materials,0.4073,N,278501,1
859808352511,COM-002,Co-manufacturing,0.3154,N,278501,1
391947699787,COM-008,Packaging,0.529,Y,279018,3
391947699787,COM-011,Raw Materials,0.2648,N,279018,3
391947699787,COM-010,Quality Testing,0.2062,N,279018,3
206408916668,COM-009,Pulp,0.1989,Y,419398,5
206408916668,COM-011,Raw Materials,0.6908,N,419398,5
206408916668,COM-005,Ingredients,0.1103,N,419398,5
852778649287,COM-011,Raw Materials,0.0868,Y,863589,5
852778649287,COM-004,Freight,0.1036,N,863589,5
852778649287,COM-003,Fragrance,0.8096,N,863589,5
218707457579,COM-005,Ingredients,0.3217,Y,757343,3
218707457579,COM-012,Resin,0.4774,N,757343,3
218707457579,COM-003,Fragrance,0.2009,N,757343,3
871032862832,COM-002,Co-manufacturing,0.3233,Y,974692,2
871032862832,COM-006,Labor,0.3492,N,974692,2
871032862832,COM-009,Pulp,0.3275,N,974692,2
169957543824,COM-012,Resin,0.2029,Y,409043,4
169957543824,COM-005,Ingredients,0.2163,N,409043,4
169957543824,COM-002,Co-manufacturing,0.5808,N,409043,4
413011727974,COM-003,Fragrance,0.5165,Y,626378,1
413011727974,COM-008,Packaging,0.3512,N,626378,1
413011727974,COM-007,Overhead,0.1323,N,626378,1
846515606205,COM-003,Fragrance,0.9033,Y,505002,1
846515606205,COM-012,Resin,0.0203,N,505002,1
846515606205,COM-002,Co-manufacturing,0.0764,N,505002,1
555849320708,COM-008,Packaging,0.4086,Y,309215,4
555849320708,COM-006,Labor,0.4015,N,309215,4
555849320708,COM-001,Active Chemicals,0.1899,N,309215,4
569672686257,COM-010,Quality Testing,0.3157,Y,540932,5
569672686257,COM-004,Freight,0.3903,N,540932,5
569672686257,COM-003,Fragrance,0.294,N,540932,5
239125412446,COM-008,Packaging,0.3228,Y,802629,3
239125412446,COM-005,Ingredients,0.2758,N,802629,3
239125412446,COM-003,Fragrance,0.4014,N,802629,3
168136710351,COM-001,Active Chemicals,0.407,Y,876442,2
168136710351,COM-006,Labor,0.2874,N,876442,2
168136710351,COM-014,Warehousing,0.3056,N,876442,2
442000684324,COM-006,Labor,0.6503,Y,106764,1
442000684324,COM-003,Fragrance,0.105,N,106764,1
442000684324,COM-008,Packaging,0.2447,N,106764,1
127804511908,COM-007,Overhead,0.4534,Y,565374,1
127804511908,COM-003,Fragrance,0.1367,N,565374,1
127804511908,COM-002,Co-manufacturing,0.4099,N,565374,1
796412825320,COM-009,Pulp,0.0307,Y,293785,5
796412825320,COM-007,Overhead,0.3548,N,293785,5
796412825320,COM-010,Quality Testing,0.6145,N,293785,5
522586939909,COM-007,Overhead,0.1538,Y,938708,4
522586939909,COM-011,Raw Materials,0.6468,N,938708,4
522586939909,COM-002,Co-manufacturing,0.1994,N,938708,4
898358932789,COM-012,Resin,0.2383,Y,390354,3
898358932789,COM-001,Active Chemicals,0.5273,N,390354,3
898358932789,COM-008,Packaging,0.2344,N,390354,3
887952474229,COM-009,Pulp,0.4833,Y,246841,5
887952474229,COM-012,Resin,0.1463,N,246841,5
887952474229,COM-014,Warehousing,0.3704,N,246841,5
455184212049,COM-008,Packaging,0.2,Y,708934,5
455184212049,COM-002,Co-manufacturing,0.4011,N,708934,5
455184212049,COM-014,Warehousing,0.3989,N,708934,5
950323330673,COM-011,Raw Materials,0.2723,Y,868236,5
950323330673,COM-003,Fragrance,0.5514,N,868236,5
950323330673,COM-007,Overhead,0.1763,N,868236,5
511300464784,COM-004,Freight,0.0618,Y,761959,1
511300464784,COM-014,Warehousing,0.2683,N,761959,1
511300464784,COM-007,Overhead,0.6699,N,761959,1
912612935181,COM-004,Freight,0.614,Y,555148,3
912612935181,COM-011,Raw Materials,0.3565,N,555148,3
912612935181,COM-006,Labor,0.0295,N,555148,3
848120185650,COM-014,Warehousing,0.5203,Y,863660,3
848120185650,COM-006,Labor,0.2675,N,863660,3
848120185650,COM-008,Packaging,0.2122,N,863660,3
188343836961,COM-014,Warehousing,0.1883,Y,920392,3
188343836961,COM-007,Overhead,0.6626,N,920392,3
188343836961,COM-010,Quality Testing,0.1491,N,920392,3
417690634090,COM-003,Fragrance,0.4096,Y,660383,5
417690634090,COM-011,Raw Materials,0.1402,N,660383,5
417690634090,COM-001,Active Chemicals,0.4502,N,660383,5
469505806346,COM-011,Raw Materials,0.6622,Y,373553,4
469505806346,COM-004,Freight,0.1016,N,373553,4
469505806346,COM-009,Pulp,0.2362,N,373553,4
181523014951,COM-009,Pulp,0.3164,Y,727203,4
181523014951,COM-001,Active Chemicals,0.4174,N,727203,4
181523014951,COM-004,Freight,0.2662,N,727203,4
126007558345,COM-013,Utilities,0.3893,Y,919800,3
126007558345,COM-006,Labor,0.5139,N,919800,3
126007558345,COM-012,Resin,0.0968,N,919800,3
507607649067,COM-003,Fragrance,0.4224,Y,303052,4
507607649067,COM-011,Raw Materials,0.3276,N,303052,4
507607649067,COM-010,Quality Testing,0.25,N,303052,4
299452078805,COM-008,Packaging,0.4027,Y,145843,1
299452078805,COM-002,Co-manufacturing,0.2761,N,145843,1
299452078805,COM-014,Warehousing,0.3212,N,145843,1
910482899596,COM-007,Overhead,0.0986,Y,330987,2
910482899596,COM-005,Ingredients,0.1833,N,330987,2
910482899596,COM-013,Utilities,0.7181,N,330987,2
554838863632,COM-008,Packaging,0.4468,Y,752079,4
554838863632,COM-005,Ingredients,0.3364,N,752079,4
554838863632,COM-013,Utilities,0.2168,N,752079,4
228647348560,COM-009,Pulp,0.1429,Y,623142,1
228647348560,COM-011,Raw Materials,0.5725,N,623142,1
228647348560,COM-012,Resin,0.2846,N,623142,1
822346612786,COM-003,Fragrance,0.0479,Y,658358,3
822346612786,COM-010,Quality Testing,0.8756,N,658358,3
822346612786,COM-005,Ingredients,0.0765,N,658358,3
896033294730,COM-007,Overhead,0.3767,Y,555161,5
896033294730,COM-001,Active Chemicals,0.2175,N,555161,5
896033294730,COM-009,Pulp,0.4058,N,555161,5
520736306319,COM-010,Quality Testing,0.7078,Y,881853,4
520736306319,COM-001,Active Chemicals,0.0848,N,881853,4
520736306319,COM-007,Overhead,0.2074,N,881853,4
496314971410,COM-014,Warehousing,0.3417,Y,791252,4
496314971410,COM-007,Overhead,0.458,N,791252,4
496314971410,COM-006,Labor,0.2003,N,791252,4
625526716471,COM-008,Packaging,0.6727,Y,985339,3
625526716471,COM-009,Pulp,0.0934,N,985339,3
625526716471,COM-006,Labor,0.2339,N,985339,3
349654519558,COM-003,Fragrance,0.404,Y,282971,5
349654519558,COM-005,Ingredients,0.3613,N,282971,5
349654519558,COM-011,Raw Materials,0.2347,N,282971,5
383361679951,COM-001,Active Chemicals,0.2824,Y,811341,5
383361679951,COM-009,Pulp,0.4842,N,811341,5
383361679951,COM-008,Packaging,0.2334,N,811341,5
510471595970,COM-012,Resin,0.1517,Y,536175,1
510471595970,COM-002,Co-manufacturing,0.387,N,536175,1
510471595970,COM-005,Ingredients,0.4613,N,536175,1
148826484936,COM-013,Utilities,0.3273,Y,257352,2
148826484936,COM-005,Ingredients,0.185,N,257352,2
148826484936,COM-004,Freight,0.4877,N,257352,2
719439858717,COM-003,Fragrance,0.351,Y,702343,4
719439858717,COM-009,Pulp,0.3677,N,702343,4
719439858717,COM-002,Co-manufacturing,0.2813,N,702343,4
424593200246,COM-004,Freight,0.4048,Y,444650,4
424593200246,COM-009,Pulp,0.5724,N,444650,4
424593200246,COM-013,Utilities,0.0228,N,444650,4
183776100693,COM-001,Active Chemicals,0.4668,Y,785066,3
183776100693,COM-004,Freight,0.2472,N,785066,3
183776100693,COM-012,Resin,0.286,N,785066,3
445064423423,COM-006,Labor,0.0931,Y,185465,5
445064423423,COM-008,Packaging,0.5744,N,185465,5
445064423423,COM-012,Resin,0.3325,N,185465,5
127622737992,COM-013,Utilities,0.233,Y,275044,5
127622737992,COM-001,Active Chemicals,0.5471,N,275044,5
127622737992,COM-004,Freight,0.2199,N,275044,5
776924458780,COM-007,Overhead,0.2447,Y,857260,1
776924458780,COM-010,Quality Testing,0.4272,N,857260,1
776924458780,COM-009,Pulp,0.3281,N,857260,1
108141536454,COM-004,Freight,0.389,Y,721856,5
108141536454,COM-007,Overhead,0.3617,N,721856,5
108141536454,COM-009,Pulp,0.2493,N,721856,5
522293210781,COM-005,Ingredients,0.3405,Y,894086,1
522293210781,COM-008,Packaging,0.2077,N,894086,1
522293210781,COM-014,Warehousing,0.4518,N,894086,1
583126421679,COM-002,Co-manufacturing,0.0867,Y,277545,2
583126421679,COM-007,Overhead,0.4376,N,277545,2
583126421679,COM-006,Labor,0.4757,N,277545,2
696530775578,COM-001,Active Chemicals,0.3669,Y,937803,2
696530775578,COM-006,Labor,0.2517,N,937803,2
696530775578,COM-009,Pulp,0.3814,N,937803,2
576264112048,COM-013,Utilities,0.333,Y,375834,1
576264112048,COM-010,Quality Testing,0.5776,N,375834,1
576264112048,COM-004,Freight,0.0894,N,375834,1
793437347947,COM-005,Ingredients,0.6749,Y,637756,3
793437347947,COM-004,Freight,0.2156,N,637756,3
793437347947,COM-001,Active Chemicals,0.1095,N,637756,3
744832966629,COM-001,Active Chemicals,0.5921,Y,330906,5
744832966629,COM-013,Utilities,0.1452,N,330906,5
744832966629,COM-010,Quality Testing,0.2627,N,330906,5
772410361035,COM-009,Pulp,0.0873,Y,844479,1
772410361035,COM-001,Active Chemicals,0.3517,N,844479,1
772410361035,COM-002,Co-manufacturing,0.561,N,844479,1
973983848429,COM-012,Resin,0.3664,Y,511262,2
973983848429,COM-009,Pulp,0.4123,N,511262,2
